number,name,available,bustype,angle,magnitude,voltage_limits,base_voltage,area,load_zone
3623,bus-3623,true,PQ,-0.037092614814931396,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6268,bus-6268,true,PQ,-0.0015226997004217312,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3581,bus-3581,true,PQ,-0.033321393935552945,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2592,bus-2592,true,PQ,0.01455731191875235,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
769,bus-769,true,PQ,-0.03719693139899385,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3301,bus-3301,true,PQ,-0.026512902397167835,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
7988,bus-7988,true,PQ,-0.034418645958900415,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2078,bus-2078,true,PQ,-6.108962526988232e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7794,bus-7794,true,PQ,0.007886140704252588,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4953,bus-4953,true,PQ,-0.0033746606232288295,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3981,bus-3981,true,PQ,-0.032666794586024304,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4014,bus-4014,true,PQ,-0.02785483387368164,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8070,bus-8070,true,PQ,0.005045119474009392,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8033,bus-8033,true,PQ,-0.031690240458032655,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
953,bus-953,true,PQ,-0.03493942201349946,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
772,bus-772,true,PQ,0.010473721644069428,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5543,bus-5543,true,PQ,0.009702123641987866,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1239,bus-1239,true,PV,-0.03362661851140512,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6660,bus-6660,true,PQ,0.009731571308366412,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7959,bus-7959,true,PQ,-0.0313273350193301,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4059,bus-4059,true,PQ,-0.02224753569691727,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6127,bus-6127,true,PQ,0.00019331400138244048,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2574,bus-2574,true,PQ,0.014876627899012687,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3527,bus-3527,true,PQ,-0.03414486104606197,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3976,bus-3976,true,PQ,-0.030796597148959444,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5665,bus-5665,true,PQ,0.0016133914973421924,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5978,bus-5978,true,PQ,-0.0017527235139033286,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8313,bus-8313,true,PQ,0.005254470461149051,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3887,bus-3887,true,PQ,-0.03250395623947786,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
408,bus-408,true,PQ,9.212773252861941e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1547,bus-1547,true,PQ,0.0015500609879951384,1.0,"(min = 0.94, max = 1.06)",500.0,0,0
3194,bus-3194,true,PQ,-0.03222314148947824,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
841,bus-841,true,PQ,-0.03424569604733254,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3341,bus-3341,true,PQ,-0.03016249442256745,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
1790,bus-1790,true,PQ,-0.03212387885533079,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3130,bus-3130,true,PQ,-0.03220314053984916,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
54,bus-54,true,PQ,-0.03227254704821322,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3143,bus-3143,true,PQ,-0.03278914670444517,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1951,bus-1951,true,REF,0.0,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
6936,bus-6936,true,PQ,0.007363900597663796,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7990,bus-7990,true,PQ,0.0004160834026973429,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2797,bus-2797,true,PQ,-0.04272599152684614,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
722,bus-722,true,PQ,0.0009997503897633672,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6508,bus-6508,true,PQ,0.001653109017888019,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
702,bus-702,true,PQ,0.0009696345834218894,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2116,bus-2116,true,PV,-0.03222663371877855,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
6487,bus-6487,true,PQ,0.0038954364509350753,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5463,bus-5463,true,PQ,0.0013043400968641365,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3283,bus-3283,true,PQ,-0.01172860117640188,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2796,bus-2796,true,PQ,-0.04397976485204538,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2330,bus-2330,true,PQ,-0.035574028616446506,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1507,bus-1507,true,PQ,-0.002721813270109928,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1760,bus-1760,true,PQ,-0.033792556737236024,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2873,bus-2873,true,PQ,-0.006521012842048689,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
1406,bus-1406,true,PQ,-0.03691284764730523,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3482,bus-3482,true,PQ,-0.027961890799202645,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8717,bus-8717,true,PQ,-0.03485661661246785,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1763,bus-1763,true,PQ,-0.03693800255421545,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7184,bus-7184,true,PQ,-0.03481334955124506,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8489,bus-8489,true,PQ,-0.02608777213090733,1.0,"(min = 0.94, max = 1.06)",500.0,0,0
1188,bus-1188,true,PV,-0.03290259554928575,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7081,bus-7081,true,PQ,-0.03283581209625451,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
8014,bus-8014,true,PQ,-0.03624500805553804,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3201,bus-3201,true,PQ,-0.031932743136555905,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
6690,bus-6690,true,PV,0.02800242031149368,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2631,bus-2631,true,PQ,0.00012263863446339187,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5216,bus-5216,true,PQ,0.0022048246672541696,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7321,bus-7321,true,PQ,-0.03416522188258281,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5242,bus-5242,true,PQ,0.005260123041544192,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2070,bus-2070,true,PQ,-0.0008350391949737895,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
920,bus-920,true,PQ,-0.03490057098435007,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6865,bus-6865,true,PQ,0.006720495353625136,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1887,bus-1887,true,PV,-0.03220119711572706,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8373,bus-8373,true,PQ,-0.0018953900605402168,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8753,bus-8753,true,PQ,0.0068292903478284475,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2669,bus-2669,true,PQ,-0.00046159005994431633,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
281,bus-281,true,PQ,-0.0018589440078336083,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7457,bus-7457,true,PQ,-0.03450730222718349,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1378,bus-1378,true,PQ,-0.03170845104891504,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8745,bus-8745,true,PQ,-0.027387081794422802,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7993,bus-7993,true,PQ,0.000666778927255488,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8850,bus-8850,true,PQ,0.014563898023404506,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3636,bus-3636,true,PQ,-0.03644588288607197,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
930,bus-930,true,PQ,-0.034732145489802135,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7622,bus-7622,true,PQ,-0.0010043947143935827,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
873,bus-873,true,PQ,-0.03414761971347767,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
194,bus-194,true,PV,0.015224751550868157,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5886,bus-5886,true,PQ,0.00020219942722578304,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6500,bus-6500,true,PQ,0.0006932168169722017,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1907,bus-1907,true,PV,-0.030367495735051875,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
6537,bus-6537,true,PQ,-0.0005304152462584253,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8644,bus-8644,true,PQ,-0.0005104138044464969,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
1323,bus-1323,true,PV,-0.034478166922381176,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2688,bus-2688,true,PQ,-0.029358147044948175,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1009,bus-1009,true,PQ,0.0020395334873368493,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3558,bus-3558,true,PQ,-0.043737781059908755,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5622,bus-5622,true,PQ,0.00019289969512460204,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5336,bus-5336,true,PQ,0.0009304573696885904,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6235,bus-6235,true,PQ,-0.0001238811458770597,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2418,bus-2418,true,PQ,0.0007389562644894767,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4088,bus-4088,true,PQ,-0.01385624399819411,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5103,bus-5103,true,PQ,0.004161186548575746,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1053,bus-1053,true,PV,0.007019344119546723,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5567,bus-5567,true,PQ,-0.0005951975012786663,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5164,bus-5164,true,PQ,0.0011502726947794084,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7328,bus-7328,true,PQ,-0.03456703908789273,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6630,bus-6630,true,PQ,0.0014083903873159625,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
123,bus-123,true,PQ,-0.014251457279040213,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1736,bus-1736,true,PQ,-0.03327953413330604,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
422,bus-422,true,PQ,-0.0004362612414461119,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5468,bus-5468,true,PQ,0.0008113476995174783,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7943,bus-7943,true,PQ,0.008208497536762088,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
8021,bus-8021,true,PQ,0.000755611861256113,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8537,bus-8537,true,PQ,-0.03532159571261111,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4226,bus-4226,true,PQ,-0.0035455627399853394,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1313,bus-1313,true,PQ,-0.03814902369032124,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4592,bus-4592,true,PQ,-0.0018507097189556243,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2358,bus-2358,true,PQ,-0.03590293940464334,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5491,bus-5491,true,PQ,0.002715844767666883,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5805,bus-5805,true,PQ,-0.000768601081514999,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7369,bus-7369,true,PQ,-0.03500698615230512,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7165,bus-7165,true,PQ,-0.034966138815557296,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2409,bus-2409,true,PV,-0.03417963428794701,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6131,bus-6131,true,PQ,-9.396944689042342e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5609,bus-5609,true,PQ,0.0013486531112183663,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8202,bus-8202,true,PQ,0.00833109291917409,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
1638,bus-1638,true,PQ,0.010683574936967812,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8784,bus-8784,true,PQ,0.004799837690264901,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4058,bus-4058,true,PQ,-0.02086667273157555,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2675,bus-2675,true,PQ,-0.03877914689148577,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
29,bus-29,true,PQ,-0.03253976777773491,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4588,bus-4588,true,PQ,0.00045435949072053245,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3982,bus-3982,true,PQ,-0.033438539736815105,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1510,bus-1510,true,PQ,-0.0011292036298280468,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7335,bus-7335,true,PQ,-0.03514405104725444,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8179,bus-8179,true,PV,0.0010489128991827013,1.0,"(min = 0.94, max = 1.06)",500.0,0,0
3156,bus-3156,true,PQ,-0.033533609741033414,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6555,bus-6555,true,PQ,-8.865665068471867e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1132,bus-1132,true,PQ,-0.03119283680557876,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3029,bus-3029,true,PQ,-0.049668811632979294,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7839,bus-7839,true,PQ,-0.030201408458102843,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5944,bus-5944,true,PQ,-0.0007994151364943344,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6413,bus-6413,true,PQ,-0.0004687319472434771,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2702,bus-2702,true,PQ,-0.028759076916368063,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2894,bus-2894,true,PQ,-0.012305080164569906,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1412,bus-1412,true,PV,-0.007541163793772001,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6327,bus-6327,true,PQ,-0.0007896426959278849,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5429,bus-5429,true,PQ,4.082691831543873e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
240,bus-240,true,PV,-0.0071140640805302515,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3288,bus-3288,true,PQ,-0.030697750775838598,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5053,bus-5053,true,PQ,-0.0012172582464660495,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8642,bus-8642,true,PQ,-0.030631859186055127,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7917,bus-7917,true,PQ,-0.030539562684551165,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
6159,bus-6159,true,PQ,-0.0007803445154244089,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
148,bus-148,true,PQ,-0.020100698511956474,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6921,bus-6921,true,PQ,0.007364961112077186,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
512,bus-512,true,PQ,-0.0012541209947862424,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3464,bus-3464,true,PQ,-0.030437595488194823,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4322,bus-4322,true,PQ,-0.02973633249218609,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
983,bus-983,true,PQ,-0.034882681883115906,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2261,bus-2261,true,PV,0.012979970816701986,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
8338,bus-8338,true,PQ,-0.027586153874372354,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4753,bus-4753,true,PQ,-0.000893668176524394,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
655,bus-655,true,PQ,-0.027688752530852064,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6581,bus-6581,true,PQ,-0.00042545028285083587,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4084,bus-4084,true,PQ,-0.010799723003309773,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7112,bus-7112,true,PQ,-0.0341212177688169,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7695,bus-7695,true,PQ,-0.027799110397587364,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2919,bus-2919,true,PQ,-0.0184519660782101,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5107,bus-5107,true,PQ,0.006439981166775994,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3685,bus-3685,true,PQ,-0.03379394549572184,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1153,bus-1153,true,PQ,-0.032275319503730006,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6282,bus-6282,true,PQ,0.00023447420585197786,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2943,bus-2943,true,PQ,-0.010877686267584414,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2791,bus-2791,true,PQ,-0.03442160202305452,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7200,bus-7200,true,PQ,-0.03479904430909693,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8539,bus-8539,true,PQ,-0.032852295160243274,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7595,bus-7595,true,PQ,-0.031024718139913334,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
4375,bus-4375,true,PQ,-0.0357972237646525,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7149,bus-7149,true,PQ,-0.03475024961560015,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7688,bus-7688,true,PQ,-0.019418978840246945,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8172,bus-8172,true,PQ,-0.0342344652026618,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
1463,bus-1463,true,PQ,0.007270859154728496,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
241,bus-241,true,PV,0.011247942806203568,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1256,bus-1256,true,PQ,-0.03238244502069062,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1438,bus-1438,true,PQ,-0.003049899791660924,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3594,bus-3594,true,PQ,-0.03346868087486535,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1494,bus-1494,true,PQ,-0.03697425164651597,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3703,bus-3703,true,PQ,-0.03561303847055783,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4879,bus-4879,true,PQ,-0.00012545920033008194,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
6132,bus-6132,true,PQ,4.626185824725166e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2108,bus-2108,true,PQ,-0.037203625260274015,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2060,bus-2060,true,PQ,4.107905590956469e-6,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3428,bus-3428,true,PQ,-0.03272299104634587,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4406,bus-4406,true,PQ,-0.032050805410208286,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4636,bus-4636,true,PQ,-0.03399519557204495,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7083,bus-7083,true,PQ,-0.033028357517466224,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3772,bus-3772,true,PQ,-0.03251450710387202,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7341,bus-7341,true,PQ,-0.035140862679776896,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1829,bus-1829,true,PQ,0.007203486949780685,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3388,bus-3388,true,PQ,-0.012565080990574873,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
4825,bus-4825,true,PQ,0.0011849427248737962,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5172,bus-5172,true,PQ,0.001020103152391088,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6218,bus-6218,true,PQ,-0.00046325314928195665,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1407,bus-1407,true,PQ,-0.034927225129087754,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7454,bus-7454,true,PQ,-0.03395042962206055,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8774,bus-8774,true,PV,-0.00011177136316886606,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
282,bus-282,true,PV,-0.0013090020615371017,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3714,bus-3714,true,PQ,-0.03306504905073213,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4692,bus-4692,true,PQ,0.003269211111042326,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1878,bus-1878,true,PV,0.00868037592343849,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4708,bus-4708,true,PQ,0.009220052340493601,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
4028,bus-4028,true,PQ,-0.017502540999045593,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6460,bus-6460,true,PQ,-0.0006725866848744244,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6942,bus-6942,true,PQ,0.006527594408844789,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4006,bus-4006,true,PQ,-0.02969932540339143,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4844,bus-4844,true,PQ,-0.0009113901328120843,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
7053,bus-7053,true,PQ,-0.033026892837157956,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
1836,bus-1836,true,PQ,0.0009477951737719292,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7590,bus-7590,true,PQ,-0.03083363966793792,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
8662,bus-8662,true,PQ,-0.03506991330035407,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6459,bus-6459,true,PQ,-0.0004087565052614829,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7371,bus-7371,true,PQ,-0.03499154417721517,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8093,bus-8093,true,PQ,-0.03267249011897234,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2337,bus-2337,true,PQ,-0.04301318894592031,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1343,bus-1343,true,PQ,-0.03572761881235248,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2819,bus-2819,true,PQ,-0.003614017328322067,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8147,bus-8147,true,PQ,-0.03302676944237984,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8736,bus-8736,true,PQ,0.0015345639844192072,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8476,bus-8476,true,PQ,-0.03459861593378566,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6530,bus-6530,true,PQ,-0.002517014852151049,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2267,bus-2267,true,PV,0.015546697794671126,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6189,bus-6189,true,PQ,-0.0004619964092460949,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7713,bus-7713,true,PQ,0.00749299673812753,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3456,bus-3456,true,PQ,-0.03405091485934902,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6809,bus-6809,true,PQ,0.00712878542662534,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
4915,bus-4915,true,PQ,0.012309826308218022,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4064,bus-4064,true,PQ,-0.021599400523339238,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4903,bus-4903,true,PQ,-0.0012671082637670246,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1810,bus-1810,true,PV,-0.03231492852937354,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1738,bus-1738,true,PQ,-0.03329280718773453,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4865,bus-4865,true,PQ,0.002713292991580712,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3290,bus-3290,true,PQ,-0.030811674001169874,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
1586,bus-1586,true,PV,-0.0325707611600589,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
802,bus-802,true,PQ,0.003577625345915686,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2114,bus-2114,true,PQ,-0.03341240046420676,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3651,bus-3651,true,PQ,-0.03442992986158041,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6407,bus-6407,true,PQ,-0.001804309634645872,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4141,bus-4141,true,PQ,-0.027394721449624633,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6476,bus-6476,true,PQ,-0.0037112538970073394,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8074,bus-8074,true,PQ,0.0017952292974129837,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7777,bus-7777,true,PQ,-0.03480049729569922,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4707,bus-4707,true,PV,0.010846743569621902,1.0,"(min = 0.94, max = 1.06)",500.0,0,0
7958,bus-7958,true,PQ,-0.030430339456362584,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
943,bus-943,true,PQ,-0.0340999221339487,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5933,bus-5933,true,PQ,-0.0008583528877335677,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5783,bus-5783,true,PQ,-0.0012695424273508912,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5624,bus-5624,true,PQ,0.0001613596042949209,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6432,bus-6432,true,PQ,9.907547760483586e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
